"nameLast","nameFirst","playerID","lgID","Age","year","reliability","mIP","mW","mL","mSV","mH","mR","mER","bsrER","ERA","mHR","mSO","mBB","mIBB","mHBP","mWP","mBK"
"Medina","Rafael","medinra01","NL",27,2002,0.08,25.00,1.00,1.00,0.00,24.00,13.00,12.00,12.00,4.32,3.00,20.00,10.00,1.00,1.00,1.00,0.00
"McCurry","Jeff","mccurje01","NL",32,2002,0.01,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"McNichol","Brian","mcnicbr01","NL",28,2002,0.04,43.00,2.00,3.00,0.00,43.00,23.00,21.00,22.00,4.50,6.00,34.00,16.00,2.00,2.00,2.00,0.00
"Patrick","Bronswell","patribr01","NL",32,2002,0.02,25.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.68,3.00,19.00,9.00,1.00,1.00,1.00,0.00
"Osborne","Donovan","osbordo01","NL",33,2002,0.10,60.00,3.00,4.00,0.00,61.00,32.00,30.00,30.00,4.50,8.00,46.00,22.00,2.00,3.00,3.00,0.00
"Ogea","Chad","ogeach01","NL",32,2002,0.39,52.00,2.00,3.00,0.00,55.00,30.00,28.00,29.00,4.93,9.00,34.00,19.00,1.00,2.00,2.00,0.00
"Ojala","Kirt","ojalaki01","NL",34,2002,0.04,29.00,2.00,2.00,0.00,31.00,17.00,16.00,15.00,4.81,4.00,22.00,11.00,1.00,1.00,1.00,0.00
"Davis","Kane","daviska01","NL",27,2002,0.47,61.00,3.00,4.00,0.00,62.00,36.00,32.00,32.00,4.72,9.00,44.00,26.00,3.00,2.00,3.00,0.00
"Eaton","Adam","eatonad01","NL",25,2002,0.70,132.00,8.00,6.00,0.00,124.00,64.00,60.00,60.00,4.09,18.00,110.00,47.00,4.00,4.00,4.00,0.00
"Duncan","Courtney","duncaco01","NL",28,2002,0.32,46.00,3.00,3.00,0.00,46.00,25.00,23.00,24.00,4.60,6.00,42.00,20.00,2.00,2.00,2.00,0.00
"Duckworth","Brandon","duckwbr01","NL",26,2002,0.44,95.00,5.00,4.00,0.00,86.00,45.00,41.00,39.00,3.79,8.00,67.00,36.00,5.00,6.00,3.00,0.00
"Dreifort","Darren","dreifda01","NL",30,2002,0.76,126.00,7.00,8.00,0.00,119.00,71.00,62.00,62.00,4.43,17.00,109.00,52.00,2.00,7.00,10.00,1.00
"Dotel","Octavio","doteloc01","NL",29,2002,0.71,97.00,5.00,5.00,5.00,86.00,47.00,44.00,43.00,4.04,12.00,108.00,41.00,3.00,4.00,4.00,0.00
"Dingman","Craig","dingmcr01","NL",28,2002,0.14,30.00,1.00,1.00,1.00,32.00,18.00,17.00,17.00,5.10,5.00,22.00,11.00,2.00,2.00,1.00,0.00
"Dessens","Elmer","desseel01","NL",31,2002,0.77,168.00,10.00,10.00,0.00,181.00,84.00,81.00,84.00,4.42,22.00,109.00,49.00,4.00,3.00,4.00,1.00
"Dempster","Ryan","dempsry01","NL",25,2002,0.82,188.00,12.00,10.00,0.00,180.00,95.00,88.00,89.00,4.24,22.00,165.00,83.00,5.00,7.00,5.00,0.00
"de los Santos","Valerio","delosva01","NL",30,2002,0.37,34.00,2.00,2.00,0.00,34.00,18.00,17.00,17.00,4.50,5.00,29.00,13.00,2.00,1.00,1.00,0.00
"Almanza","Armando","almanar01","NL",30,2002,0.46,50.00,3.00,3.00,0.00,45.00,27.00,25.00,24.00,4.41,7.00,46.00,26.00,3.00,2.00,2.00,0.00
"Davis","Lance","davisla01","NL",26,2002,0.54,113.00,8.00,5.00,0.00,121.00,61.00,56.00,56.00,4.46,13.00,72.00,38.00,2.00,3.00,3.00,0.00
"Elarton","Scott","elartsc01","NL",26,2002,0.77,140.00,9.00,8.00,0.00,141.00,85.00,80.00,74.00,4.95,24.00,105.00,54.00,2.00,6.00,6.00,0.00
"Davey","Tom","daveyto01","NL",29,2002,0.43,45.00,3.00,3.00,0.00,45.00,24.00,21.00,22.00,4.30,5.00,38.00,18.00,2.00,2.00,3.00,0.00
"Davenport","Joe","davenjo01","NL",26,2002,0.11,30.00,2.00,1.00,0.00,29.00,16.00,14.00,14.00,4.20,4.00,24.00,12.00,1.00,1.00,1.00,0.00
"Darensbourg","Vic","darenvi01","NL",32,2002,0.53,56.00,3.00,3.00,0.00,58.00,30.00,28.00,27.00,4.42,6.00,43.00,19.00,3.00,2.00,1.00,0.00
"D'Amico","Jeff","damicje01","NL",27,2002,0.64,99.00,6.00,5.00,0.00,97.00,49.00,42.00,46.00,4.00,13.00,70.00,30.00,5.00,4.00,4.00,0.00
"Daal","Omar","daalom01","NL",30,2002,0.81,168.00,10.00,10.00,0.00,178.00,95.00,86.00,86.00,4.61,23.00,108.00,57.00,6.00,7.00,2.00,2.00
"Cunnane","Will","cunnawi01","NL",28,2002,0.50,57.00,2.00,3.00,0.00,60.00,32.00,29.00,30.00,4.66,7.00,44.00,23.00,3.00,2.00,2.00,0.00
"Cubillan","Darwin","cubilda01","NL",30,2002,0.35,41.00,2.00,2.00,0.00,46.00,25.00,23.00,24.00,5.16,6.00,32.00,18.00,1.00,1.00,1.00,0.00
"Cruz","Nelson","cruzne01","NL",30,2002,0.60,71.00,4.00,4.00,1.00,67.00,35.00,33.00,32.00,4.12,9.00,60.00,23.00,3.00,5.00,2.00,0.00
"Cruz","Juan","cruzju02","NL",24,2002,0.33,82.00,5.00,4.00,0.00,77.00,38.00,35.00,36.00,3.90,9.00,69.00,30.00,3.00,3.00,2.00,0.00
"Cormier","Rheal","cormirh01","NL",35,2002,0.57,57.00,3.00,4.00,0.00,57.00,30.00,27.00,26.00,4.18,6.00,42.00,18.00,3.00,3.00,1.00,0.00
"Corey","Mark","coreyma02","NL",28,2002,0.02,26.00,1.00,1.00,0.00,27.00,14.00,13.00,13.00,4.50,3.00,21.00,10.00,1.00,1.00,1.00,0.00
"DeJean","Mike","dejeami01","NL",32,2002,0.61,73.00,4.00,4.00,1.00,72.00,38.00,34.00,36.00,4.32,8.00,54.00,32.00,6.00,4.00,5.00,0.00
"Figueroa","Nelson","figuene01","NL",28,2002,0.53,96.00,5.00,5.00,0.00,99.00,48.00,46.00,48.00,4.41,11.00,69.00,37.00,3.00,5.00,3.00,0.00
"Gomes","Wayne","gomeswa01","NL",29,2002,0.61,64.00,4.00,4.00,4.00,65.00,34.00,32.00,32.00,4.50,7.00,50.00,28.00,4.00,2.00,4.00,0.00
"Glavine","Tom","glavito02","NL",36,2002,0.84,194.00,14.00,8.00,0.00,192.00,86.00,80.00,87.00,3.87,21.00,117.00,68.00,9.00,4.00,2.00,0.00
"Gardner","Mark","gardnma01","NL",40,2002,0.73,109.00,6.00,6.00,0.00,114.00,63.00,59.00,57.00,4.79,17.00,70.00,37.00,3.00,5.00,2.00,0.00
"Gandarillas","Gus","gandagu01","NL",31,2002,0.18,35.00,2.00,2.00,0.00,37.00,19.00,18.00,18.00,4.63,4.00,24.00,14.00,2.00,1.00,1.00,0.00
"Gagne","Eric","gagneer01","NL",26,2002,0.72,139.00,6.00,7.00,0.00,132.00,76.00,69.00,68.00,4.44,21.00,117.00,51.00,2.00,10.00,4.00,1.00
"Fultz","Aaron","fultzaa01","NL",29,2002,0.57,67.00,4.00,2.00,1.00,66.00,36.00,33.00,31.00,4.30,8.00,58.00,23.00,2.00,2.00,1.00,0.00
"Franklin","Wayne","frankwa01","NL",28,2002,0.23,33.00,1.00,1.00,0.00,35.00,18.00,17.00,18.00,4.77,5.00,27.00,14.00,1.00,2.00,1.00,0.00
"Franco","John","francjo01","NL",42,2002,0.54,57.00,4.00,3.00,4.00,58.00,28.00,26.00,29.00,4.34,7.00,49.00,22.00,3.00,2.00,3.00,0.00
"Fox","Chad","foxch02","NL",32,2002,0.44,58.00,4.00,3.00,1.00,51.00,24.00,22.00,26.00,3.72,7.00,56.00,26.00,4.00,3.00,3.00,1.00
"Eischen","Joey","eischjo01","NL",32,2002,0.25,40.00,2.00,2.00,0.00,40.00,22.00,20.00,20.00,4.50,5.00,29.00,17.00,1.00,2.00,1.00,0.00
"Fikac","Jeremy","fikacje01","NL",27,2002,0.23,38.00,2.00,2.00,0.00,34.00,17.00,15.00,15.00,3.55,4.00,29.00,12.00,1.00,2.00,1.00,0.00
"Fetters","Mike","fettemi01","NL",38,2002,0.51,54.00,4.00,3.00,5.00,53.00,30.00,27.00,29.00,4.67,8.00,41.00,24.00,2.00,3.00,4.00,0.00
"Fernandez","Osvaldo","fernaos01","NL",34,2002,0.60,100.00,6.00,6.00,0.00,108.00,59.00,57.00,51.00,4.86,11.00,57.00,38.00,4.00,2.00,2.00,0.00
"Fernandez","Jared","fernaja01","NL",30,2002,0.12,45.00,2.00,3.00,0.00,46.00,25.00,22.00,23.00,4.50,6.00,33.00,17.00,1.00,3.00,2.00,0.00
"Fassero","Jeff","fasseje01","NL",39,2002,0.71,82.00,4.00,5.00,4.00,88.00,45.00,42.00,43.00,4.66,11.00,70.00,31.00,4.00,2.00,3.00,0.00
"Farnsworth","Kyle","farnsky01","NL",26,2002,0.67,77.00,4.00,6.00,1.00,73.00,38.00,36.00,37.00,4.27,11.00,74.00,30.00,3.00,2.00,3.00,1.00
"Estrada","Horacio","estraho01","NL",27,2002,0.21,39.00,3.00,2.00,0.00,41.00,23.00,22.00,22.00,5.08,6.00,30.00,16.00,2.00,2.00,2.00,0.00
"Estes","Shawn","estessh01","NL",29,2002,0.80,159.00,10.00,7.00,0.00,156.00,81.00,74.00,76.00,4.25,13.00,117.00,74.00,4.00,5.00,10.00,1.00
"Ellis","Robert","ellisro02","NL",32,2002,0.51,102.00,6.00,6.00,0.00,111.00,62.00,58.00,55.00,4.99,13.00,62.00,38.00,3.00,4.00,3.00,1.00
"Baez","Benito","baezbe01","NL",25,2002,0.10,30.00,2.00,1.00,0.00,33.00,18.00,17.00,16.00,4.95,4.00,26.00,11.00,1.00,1.00,1.00,0.00
"Coppinger","Rocky","coppiro01","NL",28,2002,0.32,42.00,2.00,2.00,0.00,42.00,24.00,23.00,23.00,4.93,7.00,34.00,19.00,1.00,2.00,2.00,0.00
"Blank","Matt","blankma01","NL",26,2002,0.26,48.00,3.00,3.00,0.00,47.00,26.00,24.00,24.00,4.50,7.00,34.00,19.00,2.00,2.00,1.00,0.00
"Bere","Jason","bereja01","NL",31,2002,0.78,170.00,11.00,9.00,0.00,167.00,95.00,88.00,85.00,4.58,23.00,148.00,74.00,7.00,4.00,6.00,0.00
"Benitez","Armando","benitar01","NL",30,2002,0.63,71.00,4.00,4.00,28.00,54.00,29.00,27.00,27.00,3.42,9.00,81.00,31.00,4.00,1.00,3.00,0.00
"Benes","Andy","benesan01","NL",35,2002,0.76,124.00,8.00,7.00,0.00,133.00,79.00,75.00,73.00,5.37,25.00,95.00,53.00,1.00,4.00,3.00,0.00
"Benes","Alan","benesal01","NL",30,2002,0.34,38.00,2.00,2.00,0.00,39.00,22.00,21.00,20.00,4.86,6.00,27.00,16.00,1.00,1.00,2.00,0.00
"Belitz","Todd","belitto01","NL",27,2002,0.12,30.00,2.00,2.00,0.00,30.00,17.00,15.00,15.00,4.50,4.00,23.00,11.00,1.00,1.00,1.00,0.00
"Beimel","Joe","beimejo01","NL",25,2002,0.56,95.00,6.00,7.00,0.00,100.00,54.00,50.00,49.00,4.69,11.00,61.00,37.00,3.00,4.00,3.00,0.00
"Beckett","Josh","beckejo02","NL",22,2002,0.21,72.00,5.00,4.00,0.00,63.00,34.00,29.00,30.00,3.69,9.00,62.00,27.00,2.00,3.00,2.00,0.00
"Bohanon","Brian","bohanbr01","NL",34,2002,0.76,122.00,7.00,8.00,0.00,137.00,79.00,74.00,72.00,5.39,19.00,73.00,51.00,3.00,7.00,3.00,0.00
"Baldwin","James","baldwja01","NL",31,2002,0.80,164.00,10.00,9.00,0.00,169.00,85.00,79.00,85.00,4.50,26.00,109.00,57.00,3.00,7.00,6.00,0.00
"Bones","Ricky","bonesri01","NL",33,2002,0.59,65.00,3.00,4.00,0.00,72.00,36.00,34.00,35.00,4.78,7.00,47.00,26.00,6.00,3.00,2.00,0.00
"Aybar","Manuel","aybarma01","NL",30,2002,0.55,45.00,2.00,2.00,0.00,46.00,26.00,23.00,23.00,4.60,6.00,32.00,18.00,2.00,2.00,3.00,0.00
"Atchley","Justin","atchlju01","NL",29,2002,0.10,30.00,2.00,2.00,0.00,30.00,16.00,15.00,15.00,4.50,5.00,23.00,11.00,2.00,1.00,1.00,0.00
"Astacio","Pedro","astacpe01","NL",33,2002,0.81,164.00,9.00,10.00,0.00,176.00,95.00,90.00,88.00,4.88,24.00,146.00,55.00,4.00,11.00,5.00,0.00
"Ashby","Andy","ashbyan01","NL",35,2002,0.71,86.00,5.00,5.00,0.00,89.00,46.00,42.00,42.00,4.40,12.00,54.00,25.00,3.00,3.00,3.00,0.00
"Arroyo","Bronson","arroybr01","NL",25,2002,0.60,96.00,5.00,7.00,0.00,102.00,58.00,52.00,51.00,4.83,13.00,62.00,37.00,6.00,4.00,4.00,1.00
"Armas Jr.","Tony","armasto02","NL",24,2002,0.75,168.00,9.00,12.00,0.00,148.00,84.00,74.00,71.00,3.88,17.00,142.00,71.00,5.00,7.00,7.00,1.00
"Appier","Kevin","appieke01","NL",35,2002,0.82,183.00,11.00,10.00,0.00,175.00,91.00,83.00,85.00,4.13,21.00,140.00,69.00,7.00,11.00,9.00,0.00
"Ankiel","Rick","ankieri01","NL",23,2002,0.63,87.00,5.00,4.00,0.00,74.00,42.00,38.00,39.00,3.98,12.00,91.00,39.00,2.00,4.00,7.00,0.00
"Anderson","Jimmy","anderji02","NL",26,2002,0.78,175.00,8.00,13.00,0.00,188.00,100.00,93.00,88.00,4.65,15.00,95.00,66.00,9.00,9.00,6.00,1.00
"Batista","Miguel","batismi01","NL",31,2002,0.72,115.00,7.00,7.00,0.00,111.00,64.00,58.00,57.00,4.50,15.00,79.00,48.00,3.00,7.00,5.00,0.00
"Graves","Danny","graveda01","NL",29,2002,0.67,74.00,6.00,4.00,20.00,71.00,33.00,30.00,33.00,3.83,8.00,50.00,25.00,5.00,3.00,2.00,0.00
"Coggin","Dave","coggida01","NL",26,2002,0.56,110.00,7.00,6.00,0.00,113.00,57.00,52.00,54.00,4.34,11.00,79.00,42.00,5.00,5.00,4.00,0.00
"Clement","Matt","clemema01","NL",28,2002,0.80,165.00,9.00,11.00,0.00,162.00,95.00,87.00,84.00,4.66,17.00,134.00,78.00,3.00,12.00,14.00,0.00
"Christman","Tim","christi01","NL",27,2002,0.02,26.00,1.00,1.00,0.00,25.00,14.00,12.00,12.00,4.15,4.00,21.00,9.00,1.00,1.00,1.00,0.00
"Christiansen","Jason","chrisja01","NL",33,2002,0.48,48.00,3.00,4.00,2.00,44.00,24.00,22.00,21.00,4.03,5.00,42.00,20.00,3.00,2.00,3.00,0.00
"Chouinard","Bobby","chouibo01","NL",30,2002,0.33,32.00,2.00,2.00,0.00,32.00,17.00,15.00,16.00,4.36,5.00,24.00,10.00,2.00,1.00,1.00,0.00
"Chiasson","Scott","chiassc01","NL",25,2002,0.07,28.00,2.00,2.00,0.00,27.00,14.00,13.00,13.00,4.18,4.00,23.00,10.00,1.00,1.00,1.00,0.00
"Chen","Bruce","chenbr01","NL",25,2002,0.74,136.00,7.00,6.00,0.00,125.00,70.00,63.00,63.00,4.17,22.00,117.00,49.00,4.00,3.00,4.00,0.00
"Chacon","Shawn","chacosh01","NL",25,2002,0.64,140.00,6.00,8.00,0.00,135.00,79.00,73.00,73.00,4.69,21.00,117.00,66.00,7.00,8.00,5.00,0.00
"Boehringer","Brian","boehrbr01","NL",33,2002,0.56,64.00,2.00,4.00,1.00,64.00,33.00,28.00,31.00,4.15,8.00,51.00,25.00,4.00,3.00,1.00,0.00
"Cabrera","Jose","cabrejo01","NL",33,2002,0.55,61.00,4.00,3.00,1.00,61.00,31.00,28.00,29.00,4.20,7.00,46.00,22.00,3.00,2.00,3.00,1.00
"Cook","Dennis","cookde01","NL",40,2002,0.54,54.00,4.00,3.00,1.00,54.00,29.00,28.00,28.00,4.67,8.00,45.00,21.00,3.00,3.00,2.00,1.00
"Burnett","A.J.","burneaj01","NL",25,2002,0.73,155.00,9.00,10.00,0.00,136.00,75.00,70.00,67.00,3.98,17.00,119.00,68.00,4.00,6.00,5.00,1.00
"Burkett","John","burkejo03","NL",38,2002,0.80,179.00,10.00,10.00,0.00,181.00,86.00,79.00,82.00,4.05,18.00,144.00,60.00,8.00,6.00,4.00,1.00
"Buddie","Mike","buddimi01","NL",32,2002,0.34,46.00,2.00,2.00,1.00,45.00,24.00,22.00,22.00,4.30,5.00,32.00,17.00,2.00,3.00,2.00,0.00
"Brown","Kevin","brownke01","NL",37,2002,0.80,140.00,9.00,5.00,0.00,120.00,54.00,47.00,50.00,3.12,13.00,124.00,37.00,2.00,5.00,3.00,0.00
"Brower","Jim","broweji01","NL",30,2002,0.67,106.00,6.00,7.00,0.00,106.00,57.00,52.00,55.00,4.54,15.00,77.00,45.00,4.00,4.00,4.00,1.00
"Brohawn","Troy","brohatr01","NL",29,2002,0.36,50.00,3.00,3.00,1.00,52.00,27.00,25.00,26.00,4.59,6.00,36.00,20.00,2.00,2.00,2.00,0.00
"Brock","Chris","brockch01","NL",32,2002,0.59,55.00,4.00,3.00,0.00,56.00,29.00,27.00,30.00,4.66,10.00,42.00,21.00,2.00,2.00,3.00,0.00
"Bottenfield","Kent","botteke01","NL",34,2002,0.72,100.00,6.00,6.00,0.00,105.00,58.00,54.00,54.00,4.86,17.00,71.00,39.00,3.00,3.00,2.00,0.00
"Bottalico","Ricky","bottari01","NL",33,2002,0.61,66.00,4.00,4.00,7.00,62.00,34.00,31.00,33.00,4.36,10.00,54.00,28.00,2.00,3.00,4.00,0.00
"Borowski","Joe","borowjo01","NL",31,2002,0.02,61.00,3.00,4.00,0.00,64.00,36.00,33.00,32.00,4.80,8.00,47.00,24.00,2.00,2.00,2.00,0.00
"Carrara","Giovanni","carragi01","NL",34,2002,0.51,71.00,4.00,3.00,0.00,69.00,35.00,34.00,34.00,4.31,11.00,57.00,25.00,3.00,2.00,1.00,0.00
"Marquis","Jason","marquja01","NL",24,2002,0.62,104.00,5.00,5.00,0.00,93.00,51.00,44.00,45.00,3.85,12.00,82.00,43.00,3.00,4.00,2.00,1.00
"Loiselle","Rich","loiseri01","NL",30,2002,0.37,38.00,2.00,2.00,0.00,41.00,25.00,23.00,22.00,5.33,5.00,29.00,19.00,3.00,3.00,2.00,0.00
"Mesa","Jose","mesajo01","NL",36,2002,0.62,68.00,3.00,4.00,19.00,69.00,34.00,30.00,34.00,4.24,8.00,58.00,26.00,2.00,3.00,3.00,0.00
"Mercado","Hector","mercahe01","NL",28,2002,0.41,53.00,3.00,2.00,0.00,53.00,27.00,25.00,27.00,4.42,7.00,48.00,23.00,2.00,1.00,3.00,0.00
"McKnight","Tony","mcknito01","NL",25,2002,0.55,107.00,6.00,6.00,0.00,116.00,58.00,53.00,58.00,4.67,17.00,72.00,33.00,4.00,5.00,5.00,0.00
"McElroy","Chuck","mcelrch01","NL",35,2002,0.60,71.00,3.00,3.00,0.00,74.00,42.00,37.00,41.00,4.94,11.00,53.00,35.00,5.00,2.00,5.00,0.00
"Maurer","Dave","maureda01","NL",27,2002,0.14,29.00,2.00,1.00,0.00,29.00,16.00,15.00,14.00,4.50,4.00,23.00,11.00,1.00,1.00,1.00,0.00
"Matthews","Mike","matthmi01","NL",29,2002,0.52,76.00,3.00,4.00,1.00,72.00,36.00,34.00,36.00,4.14,10.00,61.00,30.00,4.00,3.00,3.00,1.00
"Mattes","Troy","mattetr01","NL",27,2002,0.34,83.00,5.00,5.00,0.00,85.00,49.00,45.00,44.00,4.83,12.00,59.00,33.00,3.00,5.00,5.00,0.00
"Mathews","T.J.","mathetj01","NL",32,2002,0.52,50.00,3.00,3.00,1.00,50.00,27.00,25.00,25.00,4.50,7.00,39.00,18.00,4.00,2.00,2.00,0.00
"Martin","Tom","martito02","NL",32,2002,0.32,37.00,2.00,2.00,0.00,38.00,23.00,21.00,19.00,4.86,5.00,28.00,15.00,2.00,2.00,1.00,0.00
"Miceli","Dan","micelda01","NL",32,2002,0.53,52.00,3.00,4.00,1.00,52.00,29.00,26.00,26.00,4.50,7.00,45.00,20.00,2.00,1.00,3.00,0.00
"Marte","Damaso","marteda01","NL",27,2002,0.31,43.00,2.00,2.00,0.00,43.00,24.00,22.00,21.00,4.50,6.00,37.00,16.00,2.00,2.00,1.00,0.00
"Middlebrook","Jason","middlja01","NL",27,2002,0.18,61.00,4.00,3.00,0.00,59.00,32.00,30.00,31.00,4.50,10.00,45.00,24.00,2.00,3.00,2.00,0.00
"Manzanillo","Josias","manzajo01","NL",35,2002,0.58,71.00,3.00,3.00,1.00,63.00,33.00,31.00,29.00,3.80,7.00,60.00,27.00,3.00,3.00,3.00,0.00
"Mantei","Matt","mantema01","NL",29,2002,0.40,33.00,1.00,1.00,8.00,29.00,16.00,15.00,15.00,4.09,4.00,34.00,16.00,1.00,2.00,2.00,0.00
"Mann","Jim","mannji01","NL",28,2002,0.07,28.00,1.00,1.00,0.00,28.00,15.00,14.00,14.00,4.50,4.00,22.00,11.00,1.00,2.00,1.00,0.00
"Mahay","Ron","mahayro01","NL",31,2002,0.38,41.00,2.00,2.00,0.00,41.00,22.00,20.00,22.00,4.61,7.00,35.00,18.00,2.00,1.00,2.00,0.00
"Maddux","Greg","maddugr01","NL",36,2002,0.84,201.00,14.00,9.00,0.00,197.00,82.00,74.00,78.00,3.40,18.00,148.00,35.00,9.00,7.00,2.00,1.00
"MacRae","Scott","macrasc01","NL",28,2002,0.26,41.00,2.00,2.00,0.00,41.00,21.00,19.00,19.00,4.17,4.00,30.00,14.00,1.00,2.00,1.00,0.00
"Lundquist","David","lundqda01","NL",29,2002,0.23,35.00,2.00,2.00,0.00,35.00,20.00,19.00,17.00,4.63,4.00,28.00,13.00,1.00,2.00,2.00,0.00
"Lopez","Albie","lopezal02","NL",31,2002,0.80,168.00,8.00,13.00,1.00,174.00,90.00,81.00,83.00,4.39,22.00,113.00,60.00,4.00,3.00,4.00,1.00
"Gonzalez","Dicky","gonzadi01","NL",24,2002,0.40,70.00,4.00,3.00,0.00,74.00,37.00,34.00,34.00,4.37,7.00,49.00,23.00,3.00,2.00,4.00,0.00
"Martinez","Ramon","martira02","NL",34,2002,0.55,81.00,5.00,5.00,0.00,82.00,50.00,46.00,43.00,4.94,11.00,60.00,38.00,3.00,6.00,2.00,0.00
"Munoz","Bobby","munozbo01","NL",34,2002,0.32,62.00,2.00,4.00,0.00,69.00,35.00,32.00,35.00,4.86,8.00,42.00,26.00,2.00,3.00,2.00,0.00
"Nunez","Jose Antonio","nunezjo02","NL",23,2002,0.40,55.00,3.00,3.00,0.00,54.00,29.00,26.00,27.00,4.34,7.00,49.00,21.00,2.00,3.00,3.00,0.00
"Nitkowski","C.J.","nitkocj01","NL",29,2002,0.63,64.00,3.00,4.00,0.00,63.00,36.00,32.00,32.00,4.50,8.00,53.00,29.00,5.00,3.00,2.00,1.00
"Nickle","Doug","nickldo01","NL",28,2002,0.04,26.00,1.00,1.00,0.00,26.00,14.00,13.00,13.00,4.50,3.00,20.00,10.00,1.00,1.00,1.00,0.00
"Nichting","Chris","nichtch01","NL",36,2002,0.35,47.00,2.00,3.00,0.00,53.00,27.00,24.00,26.00,4.79,7.00,38.00,15.00,2.00,2.00,2.00,0.00
"Neugebauer","Nick","neugeni01","NL",22,2002,0.06,63.00,4.00,4.00,0.00,60.00,33.00,31.00,29.00,4.29,8.00,55.00,25.00,2.00,2.00,2.00,0.00
"Nen","Robb","nenro01","NL",33,2002,0.62,70.00,4.00,4.00,31.00,60.00,29.00,26.00,26.00,3.34,7.00,75.00,22.00,4.00,2.00,3.00,0.00
"Nelson","Joe","nelsojo01","NL",28,2002,0.02,26.00,1.00,1.00,0.00,27.00,16.00,15.00,14.00,5.02,4.00,20.00,10.00,1.00,1.00,1.00,0.00
"Neal","Blaine","nealbl01","NL",24,2002,0.06,28.00,2.00,1.00,0.00,27.00,15.00,13.00,13.00,4.18,3.00,22.00,11.00,1.00,1.00,1.00,0.00
"Neagle","Denny","neaglde01","NL",34,2002,0.80,166.00,10.00,8.00,0.00,171.00,91.00,87.00,86.00,4.69,26.00,127.00,59.00,4.00,6.00,4.00,0.00
"Myers","Mike","myersmi01","NL",33,2002,0.49,50.00,2.00,3.00,0.00,44.00,23.00,21.00,21.00,3.78,5.00,41.00,22.00,4.00,2.00,1.00,0.00
"Loewer","Carlton","loeweca01","NL",29,2002,0.28,53.00,2.00,4.00,0.00,57.00,32.00,30.00,28.00,4.92,7.00,37.00,19.00,1.00,2.00,2.00,0.00
"Mulholland","Terry","mulhote01","NL",39,2002,0.72,83.00,4.00,4.00,0.00,98.00,47.00,43.00,47.00,4.88,13.00,50.00,24.00,3.00,2.00,2.00,0.00
"Mota","Guillermo","motagu01","NL",29,2002,0.50,53.00,2.00,3.00,0.00,52.00,29.00,27.00,25.00,4.42,7.00,38.00,19.00,2.00,2.00,2.00,0.00
"Moss","Damian","mossda01","NL",26,2002,0.09,37.00,2.00,2.00,0.00,34.00,18.00,17.00,17.00,4.14,5.00,29.00,15.00,1.00,1.00,1.00,0.00
"Morris","Matt","morrima01","NL",28,2002,0.74,160.00,14.00,7.00,1.00,160.00,69.00,62.00,68.00,3.66,12.00,132.00,45.00,3.00,8.00,4.00,1.00
"Morgan","Mike","morgami01","NL",43,2002,0.63,59.00,3.00,3.00,1.00,70.00,34.00,32.00,34.00,5.03,7.00,36.00,22.00,3.00,2.00,2.00,0.00
"Moore","Trey","mooretr01","NL",30,2002,0.24,56.00,3.00,4.00,0.00,63.00,34.00,31.00,33.00,5.14,8.00,42.00,23.00,2.00,3.00,3.00,0.00
"Mohler","Mike","mohlemi01","NL",34,2002,0.33,34.00,2.00,2.00,0.00,35.00,21.00,19.00,18.00,4.90,4.00,24.00,15.00,1.00,1.00,2.00,0.00
"Mlicki","Dave","mlickda01","NL",34,2002,0.78,151.00,9.00,11.00,0.00,170.00,94.00,88.00,91.00,5.33,26.00,95.00,59.00,3.00,10.00,6.00,0.00
"Millwood","Kevin","millwke01","NL",28,2002,0.79,141.00,8.00,8.00,0.00,132.00,69.00,63.00,61.00,3.96,19.00,113.00,41.00,4.00,3.00,4.00,0.00
"Miller","Wade","millewa04","NL",26,2002,0.76,175.00,12.00,8.00,0.00,159.00,84.00,76.00,77.00,3.93,24.00,151.00,62.00,3.00,5.00,6.00,0.00
"Myers","Rodney","myersro01","NL",33,2002,0.44,49.00,2.00,2.00,0.00,52.00,28.00,25.00,27.00,4.78,7.00,35.00,19.00,1.00,3.00,2.00,0.00
"Hernandez","Carlos","hernaca03","NL",22,2002,0.17,69.00,4.00,3.00,0.00,62.00,30.00,28.00,29.00,3.72,8.00,58.00,25.00,2.00,2.00,3.00,0.00
"Looper","Braden","loopebr01","NL",28,2002,0.62,67.00,4.00,3.00,2.00,66.00,33.00,30.00,32.00,4.16,7.00,46.00,27.00,4.00,3.00,2.00,0.00
"Jensen","Ryan","jensery01","NL",27,2002,0.32,71.00,3.00,4.00,0.00,71.00,36.00,34.00,36.00,4.44,9.00,52.00,31.00,2.00,4.00,3.00,0.00
"Jennings","Jason","jennija01","NL",24,2002,0.31,80.00,6.00,4.00,0.00,79.00,41.00,38.00,37.00,4.22,8.00,61.00,31.00,2.00,3.00,2.00,0.00
"Jarvis","Kevin","jarvike01","NL",33,2002,0.76,165.00,9.00,9.00,0.00,173.00,97.00,92.00,86.00,4.85,31.00,111.00,47.00,4.00,5.00,2.00,0.00
